"","x"
"1670","CCCOC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1"
"1671","CCc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1"
"1672","Cc1cccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c1"
"1673","CNC(=O)c1oc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1"
"1674","CCn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2C)cc2nnc(-c3c(F)cccc3F)n21"
"1675","Cc1cc(C(O)CO)ccc1-c1nnc2ccc(Sc3ccc(F)cc3F)cn12"
"1676","O=C(Nc1ccc2ccn(CCc3ccncc3)c2c1)c1cc(F)cc(N2CCOCC2)c1"
"1677","Nc1c(C(=O)c2ccccc2)cc[n+]([O-])c1-c1ccccc1Cl"
"1678","COc1ccnc2ccc(-c3cn(CC(=O)Nc4ccccc4)nc3-c3cccc(C)n3)cc12"
"1679","Fc1ccc(-c2[nH]c(SCc3ccccc3)nc2-c2ccncc2)cc1"
"1680","CS(=O)(=O)CCCn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21"
"1681","CONC(=O)c1ccc(C)c(Nc2nc(N(C)CC(C)(C)C)nc(N3CCCN(C)CC3)n2)c1"
"1682","COc1ccc(-c2cc(-c3ccc(Cl)cc3)[nH]c2-c2ccncc2)cc1"
"1683","CONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)OC)c(C)c23)c1"
"1684","CNC(=O)c1ccc(C)c(NC(=O)c2cnc(NC(C)C)s2)c1"
"1685","Cc1ccc(-c2ncc[nH]2)cc1-c1ccc(C(=O)NCC2CC2)cc1"
"1686","COCC(=O)N(C)c1cc(COc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)c3ccccc23)ccn1"
"1687","CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC(C)C)ccc3C)c2c1C"
"1688","Cc1ccc(-c2nnco2)cc1-c1ccc(C(=O)NCC2CC2)cc1"
"1689","COCCN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1"
"1690","COC(=O)c1cc(-c2cccc(C(F)(F)F)c2)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)NC2"
"1691","COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OCCCN4CCN(C)CC4)c(F)c3)n2)c(OC)c1"
"1692","Cc1cccc(-c2nn(CC(=S)Nc3ccccc3)cc2-c2ccc3ncccc3c2)n1"
"1693","CCNC(=O)c1ccc(C)c(-c2ccc(C(=O)NCC3CC3)cc2)c1"
"1694","CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2C2CCCCC2)ccn1"
"1695","Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCc3ccnc(NC(=O)c4ccccc4)c3)c3ccccc23)cc1"
"1696","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C(CCO)CCO"
"1697","Cc1nc(-c2ccc(F)cc2F)c(-c2ccc3nc(N)n(S(=O)(=O)C(C)C)c3c2)[nH]1"
"1698","Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(C(=O)N3CCCCC3)cc2)s1"
"1699","Cc1ccc(C(=O)Nc2ccon2)cc1-c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1"
"1700","Nc1ccccc1Nc1ccc2c(=O)c3cnccc3ccc2c1"
"1701","CC(C)c1onc(-c2ccc(F)cc2)c1-c1ccnc(NC(=O)Cc2ccc(F)cc2)c1"
"1702","Cc1cccc(-c2[nH]c(CNc3cccc(NS(C)(=O)=O)c3)nc2-c2ccc3ncnn3c2)n1"
"1703","CC(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C"
"1704","CCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Cl)c2)[nH]1"
"1705","CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2CC2CCCCC2)ccn1"
"1706","COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OCCN4CCCCC4)cc3)n2)c(OC)c1"
"1707","CCCCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NCC)c(C)c23)c1"
"1708","c1ccc(-c2ncoc2-c2ccc3nnc(-c4ccno4)n3c2)cc1"
"1709","Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)N[C@@H](C)C(C)C)cn1"
"1710","CC1(C)OC[C@H](COc2cccc3c2COc2cc(Nc4ccc(F)cc4F)ccc2C3=O)O1"
"1711","Cc1ccc(C(=O)NC2CCCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O"
"1712","CNC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3)c2N)c1"
"1713","C[C@H](Nc1nccc(-c2ncn(Cc3ccc(C#N)cc3)c2-c2ccc(F)cc2)n1)c1ccccc1"
"1714","Cc1ccc(C(N)=O)cc1Nc1cc(=O)n(C)c2c1cnn2-c1cc(F)ccc1F"
"1715","CCCc1c(C(=O)Nc2cc(F)ccc2C)cnn1-c1ccccc1"
"1716","Nc1ccc2c(c1)C(=O)c1ccc(Nc3ccccc3F)cc1OC2"
"1717","Nc1cc(F)ccc1Nc1ccc2c(c1)OCc1c(OCCN3CCOCC3)cccc1C2=O"
"1718","CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(-c2ccc(CO)nc2)n1"
"1719","CNc1ncc2cc(-c3cc(C(=O)Nc4cccc5c4CCC5)ccc3C)ccc2n1"
"1720","Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCSCC1"
"1721","O=C(Nc1ccc(OCCN2CCOCC2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1"
"1722","CNC(=O)c1ccc(C)c(Nc2nc(N3CCCC3)nc3c2cnn3-c2ccccc2)c1"
"1723","Cc1cccc(CNc2nc(-c3cccc(C)n3)c(-c3ccc4ncnn4c3)s2)c1"
"1724","CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]cnc3-c3ccc(F)cc3)cc21"
"1725","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Oc3ccc(C)cc3)c2)[nH]1"
"1726","COc1cccc(CNC(=O)c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)cc2)c1"
"1727","COCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NCC(C)O)c1"
"1728","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(Cc3ccccc3)Cc3ccccc3)c2)[nH]1"
"1729","CCCc1c(C(=O)Nc2cc(OCc3ccccc3)ccc2C)cnn1-c1ccccc1"
"1730","CC(C)(C)Cc1cc(NC(=O)Nc2cccc(Cl)c2Cl)on1"
"1731","CSc1ccc(NCc2nc(-c3ccc4ncnn4c3)c(-c3cccc(C)n3)[nH]2)cc1"
"1732","COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1"
"1733","CC(C)C(C)Nc1cc(-c2[nH]c(SCCCO)nc2-c2ccc(F)cc2)ccn1"
"1734","CCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)N[C@@H](C)c4ccccc4)c(C)c23)c1"
"1735","Cn1c(=O)n(C)c2cc(-c3[nH]c(-c4ccc([S+](C)[O-])cc4)nc3-c3ccc(F)cc3)ccc21"
"1736","CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(Sc3cccc(I)n3)n2C2CCCCC2)ccn1"
"1737","O=C(Nc1ccc(Cl)c(COc2cccnc2)c1)c1cc(Cl)cc(N2CCOCC2)c1"
"1738","CC(C)(N)C(=O)NCCOc1cc(-c2ccccc2Cl)c2ccc(=O)n(-c3c(Cl)cccc3Cl)c2c1"
"1739","CC1(C)OC[C@H](COc2ccc3c(c2)C(=O)c2ccc(Nc4ccc(F)cc4F)cc2CC3)O1"
"1740","CN(C)C(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1"
"1741","COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)n(C(C)C)c34)c3ccccc23)cc1"
"1742","Cc1cccc(-c2[nH]c(CNc3cc(N(C)C)ccc3F)nc2-c2ccc3ncnn3c2)n1"
"1743","Cc1ccc(NC(=O)c2ccsc2)cc1Nc1ccc2c(c1)CCCCC2=O"
"1744","CN1CCC(c2[nH]nc(-c3cccc(Cl)c3)c2-c2ccncc2)CC1"
"1745","CCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(=O)/C=C/c2c(Cl)cccc2Cl)c1"
"1746","Cc1cccc(-c2nc(NCc3ccc(OC(F)(F)F)cc3)sc2-c2ccc3ncnn3c2)n1"
"1747","N#Cc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1"
"1748","Clc1ccc(-c2cc(-c3ccccc3Br)c(-c3ccncc3)[nH]2)cc1"
"1749","COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1ccccc1Cl"
"1750","CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCc3ccc([S+](C)[O-])cc3)n2CCOCCO)ccn1"
"1751","Nc1ccccc1Nc1ccc2c(=O)c3cccnc3ccc2c1"
"1752","Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1ccc(N)nc1"
"1753","COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)n(C)c34)c3ccccc23)cn1"
"1754","Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2ccccc2)s1"
"1755","Cc1cccc(-c2[nH]c(CNc3cccc(F)c3)nc2-c2ccc3ncnn3c2)n1"
"1756","O=C(Cc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1)NN1CCNCC1"
"1757","CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c(-c4c(F)cccc4F)nc3-c3ccccc3)cc21"
"1758","Cc1cc(-c2noc(NC(=O)Cc3ccccc3C)c2-c2ccncn2)ccc1F"
"1759","COc1ccc(C(=O)Nc2cccc(NC(=O)c3cccc(N(C)C)c3)c2)cc1OC"
"1760","O=C(NCCOc1cc(-c2ccccc2Cl)c2ccc(=O)n(-c3c(Cl)cccc3Cl)c2c1)[C@@H]1CCCN1"
"1761","CC(C)(C)c1cc(C(=O)N2CCNC(=O)C2)c(NC(=O)Nc2ccc3ccccc3c2)s1"
"1762","Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1"
"1763","OC[C@H]1OC(O)[C@H](n2cc(-c3nc(-c4ccc(F)cc4)c(-c4ccncc4)o3)nn2)[C@@H](O)[C@@H]1O"
"1764","CN1CCN(CCCNC(=O)c2ccc3c(c2)C(=O)c2ccc(Nc4ccc(F)cc4F)cc2CC3)CC1"
"1765","O=C(Cc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1)NN1CCCCC1"
"1766","COc1cc(Nc2ncc3c(=O)n(-c4c(C)cccc4C)c4nc5ccccc5n4c3n2)ccc1OCCCN1CCN(C)CC1"
"1767","COc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1"
"1768","O=C(CCc1ccccc1)Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1"
"1769","O[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccccc4F)n(C4CCCC4)c3n2)CC1"
"1770","CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2cccc(C(F)(F)F)c2)n1"
"1771","CCCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)OC(C)C)ccc3C)c2c1C"
"1772","COCCOc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1"
"1773","Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2cccc(Cl)c2)s1"
"1774","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)Cc3ccc(Cl)cc3)c2)n1C"
"1775","Cc1cccc(-n2nc(C(C)(C)C)cc2/C(=N/O)C(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)c1"
"1776","O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc3n2CCS3)ccn1)c1ccccc1"
"1777","Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(=O)CC2)n1"
"1778","Cc1cccc(-c2nc(-c3ccc(S(C)(=O)=O)cc3)sc2-c2ccncc2)c1"
"1779","COC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cc(F)cc(N5CCOCC5)c4)ccc3C)c2c1C"
"1780","CCNC(=O)c1ccc(C)c(N2CC3N=C(NC4CCCC4)SC3C2=O)c1"
"1781","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)CCc3ccc(C(C)(C)C)cc3)c2)[nH]1"
"1782","Cc1cccc(-c2[nH]c(CNC(=S)c3ccccc3)nc2-c2ccc3ncnn3c2)n1"
"1783","Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(CSc2ccncc2)cc1"
"1784","CC(=O)OCC(=O)N1CCC(c2nnc3ccc(Sc4ccc(F)cc4F)cn23)CC1"
"1785","CCN(CC)CCOc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1OC2"
"1786","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccccc3)c2)[nH]1"
"1787","Nc1cccc(Nc2ccc3c(c2)OCc2ccc(OCCN4CCOCC4)cc2C3=O)c1"
"1788","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Cl)c2)[nH]1"
"1789","Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCC3)c2)[nH]1"
"1790","Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCN(S(C)(=O)=O)CC1"
"1791","Cn1c(-c2cn(CCOCCOCCOCCN)nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1"
"1792","CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)on1"
"1793","Cc1ccc(C(=O)NCCC2CCCC2)cc1C(=O)Nc1ccc(N)nc1"
"1794","O=C(Nc1ccc(F)c(Nc2ccc3c(c2)CCc2ccc(OCCO)cc2C3=O)c1)c1ccccc1"
"1795","Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(OCc2ccncc2)cc1"
"1796","CC(C)Nc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1"
"1797","CC(C)(C)c1cc(NC(=O)Nc2cc(Br)cc(Br)c2)no1"
"1798","O=C1c2ccccc2COc2cc(Nc3ccc(F)cc3F)ccc21"
"1799","N#Cc1c(C(=O)c2ccccc2)cnn1-c1ccccc1"
"1800","Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)Nc2cccc(C#N)c2)cc1"
"1801","C[C@@H](Nc1cc(-c2[nH]c(=O)[nH]c2-c2ccc(F)cc2)ccn1)c1ccccc1"
"1802","O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1"
"1803","Cc1ccc(-c2nnc[nH]2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1"
"1804","CC(C)c1nnc2ccc(-c3ocnc3-c3ccccc3)cn12"
"1805","Cc1ccc(-c2ncc(CN3CCOCC3)s2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1"
"1806","c1ccc(-c2ncoc2-c2ccc3nnc(C4CCC4)n3c2)cc1"
"1807","Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3cc(F)ccc3Cl)c2n(C)c1=O"
"1808","Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCc2ccc(N3CCN(C)CC3)cc2)cc1"
"1809","Nc1ccccc1Nc1ccc(C(=O)c2ccccc2Br)cc1"
"1810","Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCC(F)(F)CC3)c2)[nH]1"
"1811","C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2Cc2cccc(C#N)c2)n1)c1ccccc1"
"1812","O=C1NCc2c(-c3ccccc3Cl)cc(N3CCNCC3)cc2N1c1c(Cl)cccc1Cl"
"1813","O=c1ncn2nc(Sc3ccccc3)ccc2c1-c1c(Cl)cccc1Cl"
"1814","CSc1nccc(-c2c(-c3ccc(F)cc3)nc3nc(-c4cn(CCP(=O)([O-])[O-])nn4)ccn23)n1"
"1815","Nc1c(C(=O)c2ccc(F)cc2F)cc[n+]([O-])c1-c1ccc(Cl)cc1"
"1816","O=C(Cc1ccccc1)Nc1cc(Nc2ccc3c(c2)CCCCC3=O)ccc1F"
"1817","CS(=O)(=O)c1ccc(-c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1"
"1818","CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)c(F)c3)cn12"
"1819","Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)N[C@H](C)c3ccccc3)c(C)c12"
"1820","Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccc2)cc1"
"1821","Nc1nc2ccc(-c3[nH]c(-c4c(F)cccc4F)nc3-c3ccccc3)cc2n1S(=O)(=O)C1CCCC1"
"1822","COc1cc(-c2ccccc2Cl)c2cc(O)c(=O)n(-c3c(Cl)cccc3Cl)c2c1"
"1823","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccc(-c4ccccc4)cc3)c2)[nH]1"
"1824","Fc1ccc(Oc2ncc3c(NC4CCOCC4)n[nH]c3n2)c(F)c1"
"1825","CCS(=O)(=O)Nc1n[nH]c2nc(Oc3ccc(F)cc3F)ncc12"
"1826","Cc1cccc(-c2[nH]c(CNc3cccc(C#N)c3CN3CCCC3)nc2-c2ccc3ncnn3c2)n1"
"1827","Cc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1C"
"1828","CC(C)(C)c1cc(C(=O)N2CCC(=O)N(CC(N)=O)CC2)c(NC(=O)Nc2cccc(Cl)c2Cl)s1"
"1829","CC#Cn1c(=O)c(-c2ccc(F)cc2)c(-c2ccncc2)c2ccccc21"
"1830","Cc1cccc(-c2nn(CCC(=O)Nc3ccccc3)cc2-c2ccc3nccnc3c2)n1"
"1831","CCCNc1ncc(C(=O)Nc2cc(C(=O)NC)ccc2C)s1"
"1832","CSc1nccc(-c2c(-c3ccc(F)cc3)nc3nc(-c4cn(CC(=O)[O-])nn4)ccn23)n1"
"1833","NC(=O)c1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1"
"1834","Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccccc3Cl)c2n(C)c1=O"
"1835","CCOc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12"
"1836","Cc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c(C)c1"
"1837","Nc1c(C(=O)c2ccc(F)cc2F)cc[n+]([O-])c1-c1c(Cl)cccc1Cl"
"1838","CC(C)(C)c1cc(C(=O)N2CCNC(=O)CC2)c(NC(=O)Nc2ccc(F)c(Cl)c2Cl)s1"
"1839","CC(C)Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1"
"1840","COC(=O)c1oc(C(C)(C)C)cc1NC(=O)Nc1ccc(F)cc1"
"1841","O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(OCCN2CCOCC2)c2ccccc12"
"1842","Fc1ccc(Nc2ccc3c(-c4ccc(F)cc4F)nncc3n2)c(F)c1"
"1843","CC1(C)OC[C@H](COc2cccc3c2CCc2cc(Nc4ccccc4N)ccc2C3=O)O1"
"1844","Cn1c(=O)n(C)c2cc(-c3[nH]c(-c4cccs4)nc3-c3ccc(F)cc3)ccc21"
"1845","COc1ccc(NC(=O)c2ccc(-c3cc(-c4nnc(C)o4)ccc3C)cc2)cc1"
"1846","Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)cc(F)c2Oc2ccnc(N3CCOCC3)n2)cc1"
"1847","O=C1NCc2c(-c3ccc(F)cc3F)cc(NC3CCNCC3)cc2N1c1c(Cl)cccc1Cl"
"1848","COc1c(NC(=O)C(O)c2ccc(OCCN3CCOCC3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O"
"1849","COc1ccc(CNc2nccc(-c3[nH]c(Cc4cccc(C#N)c4)nc3-c3ccc(F)cc3)n2)cc1"
"1850","CCn1c(=O)n(CC)c2cc(-c3[nH]ncc3-c3ccccc3)ccc21"
"1851","CCOC(=O)Cn1cc(-c2ccc(-c3nc(-c4ccc(F)cc4)c(-c4cc[nH]c(=O)c4)[nH]3)cc2)nn1"
"1852","COc1cccc(-c2cc(-c3ccc(Cl)cc3)[nH]c2-c2ccncc2)c1"
"1853","CN1CCN(C(=O)c2ccc(Nc3ncc4cc(-c5c(Cl)cccc5Cl)c(=O)n(C)c4n3)cc2)CC1"
"1854","O=C(O)Cc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1"
"1855","C=CCOc1ccccc1-c1cc(-c2ccc(Cl)cc2)[nH]c1-c1ccncc1"
"1856","CCc1nc(-c2cccc(C)c2)c(-c2ccnc(F)c2)s1"
"1857","CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCc3ccc([S+](C)[O-])cc3)n2CC(C)O)ccn1"
"1858","COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1ccccc1"
"1859","Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCC(O)CC1"
"1860","COCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC2CCCCC2)c1"
"1861","CCc1nc(-c2ccccc2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1"
"1862","O=c1c(O)cc2c(-c3ccccc3Cl)cc(O)cc2n1-c1c(Cl)cccc1Cl"
"1863","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccccc3)c2)n1C"
"1864","Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(SCc2ccncc2)cc1"
"1865","Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1"
"1866","Cc1cccc(-c2nn(CC(=S)Nc3cccc(C#N)c3)cc2-c2ccc3ncnn3c2)n1"
"1867","Cc1cc(C(=O)NCCN2CCOCC2)ccc1-c1c(N)c(C(=O)c2ccc(F)cc2F)cc[n+]1[O-]"
"1868","COc1ccc(NCc2nc(-c3ccc4ncnn4c3)c(-c3cccc(C)n3)[nH]2)cc1"
"1869","Nc1c(C(=O)c2ccccc2)cc[n+]([O-])c1-c1ccccc1"
"1870","Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2ccnc(N3CCOCC3)n2)cc1"
"1871","Cc1ccc(C(=O)NC2CC2)cc1-c1ncc2c(n1)NC(=O)C21CCCC1"
"1872","Cn1c(=O)cc(Oc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3cc(F)ccc3F)c21"
"1873","CC1(C)OC[C@H](COc2ccc3c(c2)C(=O)c2ccc(Nc4ccc(F)cc4F)cc2OC3)O1"
"1874","Cc1ccc2c(N)noc2c1-c1ccc2c(c1)NC(=O)C21CCOCC1"
"1875","CC(=O)NCC(=O)N(C)Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccccc2)c1"
"1876","CCn1c(=O)cc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3ccc(F)cc3)c21"
"1877","CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)c3ccccc23)n(-c2ccccc2)n1"
"1878","Cc1ccc(C(=O)O)cc1Nc1cc(=O)n(C)c2c1cnn2-c1ccc(F)cc1F"
"1879","COC(=O)c1cc(-c2cccc(F)c2)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)NC2"
"1880","Cc1ccc(C(=O)NC2CCCCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1"
"1881","Nc1onc(-c2ccc(F)cc2)c1-c1ccncc1"
"1882","Cc1cccc(-c2[nH]c(CNc3cccc(C#N)c3C#N)nc2-c2ccc3ncnn3c2)n1"
"1883","CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4)c(C)c23)c1"
"1884","O=C1c2ccccc2CCc2cc(Nc3cccc(NC(=O)C4CC4)c3)ccc21"
"1885","COCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(N[C@H](C)c2ccccc2)c1"
"1886","CC(C)S(=O)(=O)n1c(N(C)Cc2ccccc2)nc2ccc(-c3[nH]c(-c4c(F)cccc4F)nc3-c3ccccc3)cc21"
"1887","Cc1cc(S(C)(=O)=O)ccc1-c1nncc2nc(Nc3ccc(F)cc3F)ccc12"
"1888","CC(=O)Oc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2"
"1889","CSc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(NC(C)CCc3ccccc3)c2)[nH]1"
"1890","CC(C)N1CCC(c2cc(-c3ccc(F)cc3F)c3c(c2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1"
"1891","COc1cc(Nc2ncc3c(=O)n(-c4c(C)cccc4C)c4nc5ccccc5n4c3n2)cc(OC)c1OC"
"1892","COC(=O)c1sc(N)cc1NC(=O)Nc1ccc(C)cc1"
"1893","O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2c1cccc2C1CCOCC1"
"1894","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCc3cc4ccccc4s3)c2)[nH]1"
"1895","CC(=O)N1CCC(c2[nH]nc(-c3ccc(F)cc3)c2-c2ccncc2)CC1"
"1896","CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2ccc(F)c(Cl)c2Cl)CCC1=O"
"1897","CC1(c2nnc3ccc(-c4ocnc4-c4cc(F)ccc4F)cn23)CCC1"
"1898","O=C(Nc1ccccc1)c1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1"
"1899","CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1"
"1900","CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NCCOC)ccc3C)c2c1C"
"1901","Fc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1"
"1902","O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccsc1"
"1903","COC(=O)CC[C@H](NC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2)C(=O)OC"
"1904","Nc1cc(F)ccc1Nc1ccc2c(c1)CCc1ncccc1C2=O"
